;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
48;4,9e-09;4,11e-08;2,68e-09;3,69e-10;2,45e-10;1,66e-10;9,54e-11;1,2e-10;1,06e-12;2,44e-11;9,01e-11;9,93e-10;3,44e-10;2,27e-10;6,21e-10;7,41e-09;5,18e-08;2,03e-07;5,38e-09;8,83e-10;4,59e-10;1,37e-10;5,3e-11;1,91e-10;1,21e-10;2,14e-10;5,83e-11;6,1e-09;7,84e-10;6,74e-10;1,05e-10;7,49e-09;1,1e-09;6,79e-11;2,17e-10;1,46e-10;3,59e-10;1,56e-10;1,29e-10;2,05e-10;2,08e-10;-1,38e-11;8,06e-11;8,35e-09;9,95e-10;1,81e-10;2,33e-11;1,29e-10;-7,85e-11;2,76e-11;1,06e-10;7,74e-11;1,45e-10;-4,24e-12;1,52e-10;7,64e-11;6,47e-11;8,38e-11;6,36e-12;1,48e-11;-2,33e-11;1,73e-10;1,21e-10;7,95e-11;3,18e-11
49;5,24e-09;4e-08;2,84e-09;3,93e-10;1,54e-10;4,1e-10;1,82e-10;1,95e-10;2,46e-10;1,98e-10;1,22e-10;1,24e-09;2,93e-10;6,24e-10;6,28e-10;7,56e-09;5,11e-08;2,02e-07;5,67e-09;8,93e-10;4,96e-10;1,78e-10;3,75e-10;1,76e-10;1,86e-10;2,75e-10;2,79e-10;6,24e-09;6,79e-10;7,93e-10;4,35e-10;7,23e-09;1,06e-09;1,05e-10;2,51e-10;3,17e-10;2,33e-10;1,43e-10;3,61e-10;1,73e-10;2,86e-10;3,05e-10;2,76e-10;8,18e-09;9,43e-10;2,7e-10;8,91e-11;1,63e-10;6,04e-11;2,76e-10;1,86e-10;1,8e-10;2,79e-10;1,24e-10;1,54e-10;2,45e-10;2,73e-10;1,21e-10;1,21e-10;1,21e-10;1,91e-10;1,07e-10;1,06e-10;2,03e-10;1,55e-10
50;4,08e-09;4,03e-08;2,64e-09;3,45e-10;1,73e-10;5,41e-11;1,18e-10;1,06e-12;2,76e-11;-4,56e-11;-1,91e-11;8,23e-10;1,39e-10;3,82e-10;5,12e-10;7e-09;5,08e-08;1,99e-07;5,72e-09;6,85e-10;3,99e-10;1,22e-10;1,33e-10;7,53e-11;9,76e-11;-8,48e-12;2,11e-10;5,93e-09;7e-10;4,75e-10;1,89e-10;7,37e-09;7,34e-10;1,39e-10;2,83e-10;9,65e-11;1,37e-10;1,28e-10;1,87e-10;8,48e-11;-1,36e-10;2,76e-11;7,64e-11;8,05e-09;1,08e-09;6,79e-11;3,18e-11;1,07e-10;8,38e-11;1,85e-10;2,3e-10;1,7e-11;8,17e-11;-4,88e-11;1,03e-10;1,91e-11;4,35e-11;2,08e-10;2,44e-11;-2,12e-11;-2,65e-11;8,48e-12;-1,06e-11;8,17e-11;-6,36e-11
51;4,77e-09;3,99e-08;2,83e-09;3,92e-10;3,2e-10;7,42e-12;1,57e-10;7,74e-11;1,95e-10;-5,41e-11;-2,01e-11;8,82e-10;3,41e-10;4,96e-10;4,5e-10;7,13e-09;5,03e-08;1,97e-07;5,65e-09;9,28e-10;5,04e-10;4,43e-10;1,82e-10;2,58e-10;2,86e-10;2,07e-10;2,66e-10;6,1e-09;1,2e-09;7,75e-10;9,86e-11;7,5e-09;1,02e-09;2,58e-10;3,28e-10;2,48e-10;8,17e-11;1,1e-10;1,98e-10;1,97e-10;3,55e-10;2,75e-10;2,96e-10;8,14e-09;1,05e-09;1,71e-10;2,21e-10;1,81e-10;2,76e-11;7,64e-11;4,45e-11;1,13e-10;2,55e-10;1,28e-10;6,57e-11;2,12e-10;1,28e-10;1,46e-10;8,27e-11;1,46e-10;8,48e-11;1,8e-10;1,17e-10;1,51e-10;1,54e-10
52;4,23e-09;3,92e-08;2,76e-09;2,06e-10;9,01e-11;3,18e-12;-1,9e-10;-1,2e-10;8,06e-11;-2,12e-12;-2,76e-11;8,92e-10;-3,82e-11;1,29e-10;2,32e-10;7,08e-09;5,02e-08;1,98e-07;5,46e-09;5,83e-10;2,91e-10;9,23e-11;8,8e-11;-1,28e-10;-8,27e-11;-7,32e-11;-6,79e-11;5,71e-09;4,02e-10;5,63e-10;-3,92e-11;7,12e-09;4,14e-10;-6,57e-11;-1,94e-10;-8,7e-11;-1,75e-10;-1,44e-10;-2,24e-10;-2,33e-11;-2,36e-10;1,48e-11;3,82e-11;7,73e-09;7,35e-10;-3,5e-11;-1,81e-10;-1,08e-10;-3,18e-12;-1,68e-10;-2,21e-10;-2,4e-10;-2,18e-10;-2,48e-10;-1,87e-10;-3,2e-10;-1,09e-10;-2,23e-11;1,7e-11;-1,13e-10;2,86e-11;-1,59e-10;-7,64e-11;-4,14e-11;4,56e-11
53;4,97e-09;3,95e-08;3,02e-09;3,04e-10;1,06e-10;1,83e-10;1,65e-10;2,03e-10;5,73e-11;6,79e-11;7,64e-11;7,48e-10;5,73e-11;5,77e-10;4,31e-10;6,98e-09;5,05e-08;1,98e-07;5,58e-09;9,43e-10;2,59e-10;3,08e-10;1,56e-10;5,51e-11;1,69e-10;3,64e-10;2,75e-10;5,52e-09;7,33e-10;7,6e-10;1,34e-10;7,41e-09;1,08e-09;1,23e-10;-4,14e-11;1,53e-10;4,14e-11;6,68e-11;5,83e-11;2,65e-11;2,44e-11;1,56e-10;1,6e-10;7,76e-09;8,97e-10;3,18e-10;1,58e-10;-1,27e-11;1,79e-10;1,04e-10;1,66e-10;8,48e-11;1,78e-10;5,3e-11;1,9e-10;1,03e-10;3,18e-11;1,89e-10;-4,88e-11;1,27e-11;-2,12e-12;1,38e-10;-5,62e-11;3,18e-12;9,97e-11
54;4,85e-09;3,92e-08;3,11e-09;4,96e-10;3,24e-10;1,12e-10;3,04e-10;1,06e-10;3,5e-10;2,4e-10;1,26e-10;1,04e-09;2,63e-10;5,11e-10;6,38e-10;7,03e-09;4,92e-08;1,93e-07;5,42e-09;8,84e-10;4,71e-10;3,33e-10;2,49e-10;5,37e-10;4,76e-10;2,34e-10;3,31e-10;5,89e-09;8,25e-10;5,66e-10;3,06e-10;7,45e-09;9,73e-10;2,85e-10;2,26e-10;1,69e-10;2,58e-10;2,28e-10;1,93e-10;3,11e-10;3,29e-10;2,58e-10;4,09e-10;7,99e-09;1,26e-09;3,41e-10;1,06e-10;2,31e-10;2,39e-10;1,83e-10;3,51e-10;2,05e-10;2,97e-10;1,41e-10;2,98e-10;3,06e-10;2,25e-10;2,2e-10;3,7e-10;4,21e-10;3,89e-10;2,82e-10;2,75e-10;2,04e-10;9,65e-11
55;4,93e-09;3,87e-08;2,86e-09;4,24e-10;4,29e-10;3,13e-10;1,75e-10;2,65e-10;1,44e-10;3,52e-10;3,14e-10;1,2e-09;3,11e-10;5,26e-10;7,25e-10;7,11e-09;4,95e-08;1,94e-07;6,1e-09;9,19e-10;3,24e-10;3,06e-10;2,76e-10;2,97e-10;4,03e-10;4,36e-10;3,44e-10;5,67e-09;8,7e-10;9,2e-10;4,25e-10;7,27e-09;1,17e-09;3,39e-10;3,14e-10;3,05e-10;9,01e-11;1,5e-10;8,59e-11;3,84e-10;2,74e-10;3,06e-10;4,02e-10;7,79e-09;1,23e-09;3,58e-10;1,86e-10;1,66e-10;2,6e-10;2,27e-10;3,71e-10;3,91e-10;3,18e-10;4,44e-10;2,21e-10;4,43e-10;3,58e-10;2,75e-10;2,94e-10;3,12e-10;1,39e-10;2,08e-10;2,78e-10;2,39e-10;3,36e-10
56;4,77e-09;3,9e-08;2,71e-09;2,49e-10;-6,89e-11;3,05e-10;-1,15e-10;9,86e-11;1,17e-11;2,76e-11;5,41e-11;9,05e-10;2,65e-11;4,02e-10;4,18e-10;6,74e-09;4,86e-08;1,9e-07;5,41e-09;7,23e-10;3,06e-10;2,33e-11;1,38e-10;1,91e-10;7,53e-11;1,06e-11;2,22e-10;5,57e-09;9,46e-10;5,75e-10;6,89e-11;7,29e-09;7,45e-10;1,97e-10;8,48e-12;-5,3e-12;5,62e-11;-6,68e-11;-1,73e-10;1,01e-10;2,05e-10;1,27e-11;-2,23e-11;7,54e-09;9,07e-10;2,36e-10;2,65e-11;6,04e-11;2,55e-11;1,27e-10;1,78e-10;7,42e-11;1,72e-10;1,06e-10;-5,83e-11;7,74e-11;1,37e-10;1,01e-10;9,54e-11;1,61e-10;-1,8e-11;-9,12e-11;-1,09e-10;8,27e-11;4,67e-11
57;3,94e-09;3,86e-08;2,96e-09;3,4e-10;5,51e-11;8,17e-11;1,64e-10;8,91e-11;1,38e-11;-7,1e-11;-7,32e-11;6,44e-10;1,18e-10;2,61e-10;4,94e-10;6,69e-09;4,81e-08;1,9e-07;5,45e-09;6,34e-10;3,45e-10;1,36e-10;1,44e-10;4,14e-11;-4,98e-11;1,18e-10;1,48e-10;5,4e-09;6,51e-10;4,41e-10;-1,27e-11;6,9e-09;8,44e-10;-4,24e-12;1,59e-11;-1,59e-10;-1,8e-10;-9,65e-11;1,8e-11;1,48e-11;3,39e-11;-4,24e-12;5,51e-11;7,2e-09;8,58e-10;1,75e-10;6,36e-12;5,83e-11;-1,36e-10;-2,05e-10;-2,12e-11;4,45e-11;6,26e-11;-7,53e-11;4,56e-11;-3,18e-12;7,32e-11;1,19e-10;-3,82e-11;-7,95e-11;-6,68e-11;4,14e-11;-4,24e-11;-4,14e-11;1,24e-10
58;4,42e-09;3,89e-08;2,73e-09;2,81e-10;1,38e-10;2,12e-11;9,76e-11;-5,3e-12;2,25e-10;1,68e-10;8,06e-11;8,67e-10;2,17e-10;1,23e-10;2,68e-10;6,6e-09;4,8e-08;1,88e-07;5,36e-09;6,94e-10;3,39e-10;1,79e-10;4,45e-11;1,81e-10;5,09e-11;1,64e-10;1,29e-10;5,33e-09;8,52e-10;6,07e-10;2,52e-10;7,25e-09;9,94e-10;2,97e-11;7,42e-11;7,53e-11;-2,55e-11;-9,01e-11;-5,41e-11;1,23e-10;-7,1e-11;1,17e-11;1,7e-10;7,6e-09;8,83e-10;2,58e-10;3,06e-10;1,06e-12;1,46e-10;1,99e-10;-4,14e-11;1,26e-10;2,55e-11;8,59e-11;4,56e-11;-3,18e-12;1,81e-10;3,82e-11;1,3e-10;8,8e-11;4,45e-11;8,27e-11;2,08e-10;1,25e-10;8,8e-11
59;4,5e-09;3,9e-08;2,89e-09;3,51e-10;2,05e-10;2,15e-10;3,16e-10;3,24e-10;2,2e-10;2,43e-10;3,52e-10;9,95e-10;3,33e-10;4,39e-10;2,96e-10;6,76e-09;4,8e-08;1,85e-07;5,51e-09;8,8e-10;4,31e-10;3,56e-10;3,78e-10;2,38e-10;1,52e-10;2,6e-10;2,32e-10;5,5e-09;9,82e-10;7,21e-10;2,85e-10;7,36e-09;1,01e-09;2,64e-10;2,38e-10;1,24e-10;8,48e-11;8,27e-11;1,91e-10;2,94e-10;1,05e-10;1,5e-10;2,93e-10;7,57e-09;1,07e-09;2,55e-10;1,07e-10;1,9e-10;1,92e-10;1,2e-10;1,66e-10;4,79e-10;1,78e-10;1,05e-10;3,19e-10;3,47e-10;6,47e-11;1,73e-10;1,5e-10;1,8e-10;2,32e-10;3,29e-10;2,71e-10;2,48e-10;2,63e-10
60;4,22e-09;3,88e-08;2,86e-09;2,41e-10;2,91e-10;1,43e-10;2,14e-10;6,15e-11;1,21e-10;-4,35e-11;5,09e-11;7,48e-10;1,95e-10;3,57e-10;2,21e-10;6,48e-09;4,71e-08;1,86e-07;5,37e-09;7,83e-10;4,18e-10;1,34e-10;2,97e-11;3,29e-11;1,82e-10;5,3e-12;1,8e-10;5,06e-09;8,25e-10;5,82e-10;1,41e-10;7,24e-09;8,95e-10;5,94e-11;1,15e-10;1,33e-10;-1,48e-11;3,08e-11;1,38e-10;3,4e-10;2,58e-10;1,22e-10;2,12e-11;7,31e-09;1,04e-09;1,75e-10;8,91e-11;7e-11;1,63e-10;1,09e-10;5,09e-11;1,79e-10;1,23e-10;6,47e-11;3,18e-12;1,99e-10;9,97e-11;9,86e-11;2,36e-10;2,25e-10;1,28e-10;1,06e-11;1,92e-10;1,94e-10;9,01e-11
61;4,54e-09;3,78e-08;2,71e-09;2,92e-10;2,32e-10;1,07e-10;1,54e-10;1,11e-10;1,81e-10;7,74e-11;2,01e-11;7,19e-10;1,29e-10;4,83e-10;2,53e-10;6,75e-09;4,77e-08;1,85e-07;5,3e-09;7,19e-10;3,11e-10;8,48e-11;6,04e-11;-1,01e-10;1,18e-10;5,2e-11;3,05e-10;5,16e-09;8,29e-10;6,22e-10;2,12e-10;7,1e-09;1,06e-09;1,68e-10;1,85e-10;8,8e-11;-7,42e-11;1,37e-10;-5,3e-12;2,21e-10;1,18e-10;2,12e-10;4,34e-10;7,27e-09;8,52e-10;1,69e-10;1,65e-10;1,04e-10;-2,12e-12;4,98e-11;1,59e-10;1,72e-10;1,07e-10;1,98e-10;1,93e-10;1,34e-10;1,22e-10;1,71e-10;2,45e-10;2,76e-11;1,97e-10;8,59e-11;1,89e-10;8,91e-11;3,02e-10
62;3,98e-09;3,81e-08;2,37e-09;6,36e-11;-4,14e-11;3,08e-11;1,06e-12;4,67e-11;-7,1e-11;2,01e-11;5,51e-11;7,42e-10;3,24e-10;2,27e-10;3,1e-10;6,55e-09;4,66e-08;1,83e-07;5,18e-09;7,7e-10;2,7e-10;1,76e-10;8,7e-11;-2,44e-10;-7,53e-11;6,26e-11;-2,86e-11;4,92e-09;7,38e-10;3,33e-10;3,5e-11;6,89e-09;8,96e-10;-1,91e-11;-2,44e-11;-1,22e-10;-1,11e-10;-9,76e-11;-2,76e-11;1,38e-11;-1,26e-10;8,48e-12;-3,18e-11;6,84e-09;6,24e-10;-3,29e-11;-4,67e-11;-1,27e-10;-6,89e-11;-3,08e-11;-7,1e-11;-6,68e-11;-1,34e-10;3,18e-12;-1,16e-10;-8,7e-11;-5,09e-11;-1,62e-10;-2,11e-10;-1,92e-10;-1,2e-10;5,94e-11;5,51e-11;-7,95e-11;-8,91e-11
63;4,28e-09;3,75e-08;2,68e-09;3,82e-11;9,54e-11;3,82e-11;2,76e-11;1,48e-11;2,01e-10;3,18e-11;-4,77e-11;6,28e-10;3,22e-10;1,42e-10;3,06e-10;6,61e-09;4,69e-08;1,83e-07;5,48e-09;7,16e-10;3,7e-10;1,19e-10;1,11e-10;-1,04e-10;1,86e-10;4,24e-11;1,04e-10;4,97e-09;6,17e-10;4,85e-10;-1,06e-11;7,01e-09;9,73e-10;2,52e-10;3,39e-11;9,54e-12;-3,29e-11;-1,01e-10;8,38e-11;1,35e-10;8,48e-12;1,86e-10;2e-10;7,02e-09;7,64e-10;1,55e-10;-3,92e-11;-5,94e-11;8,06e-11;7,74e-11;4,77e-11;8,06e-11;1,17e-11;-5,09e-11;-4,14e-11;-6,26e-11;-8,48e-12;-2,01e-11;-1,1e-10;-6,89e-11;-5,3e-12;8,59e-11;3,29e-11;2,16e-10;-8,17e-11
64;4,38e-09;3,79e-08;2,99e-09;3,7e-10;2,84e-10;4,56e-11;1,65e-10;1,68e-10;2,22e-10;2,55e-11;2,86e-11;7,49e-10;2,56e-10;3,55e-10;4,33e-10;6,54e-09;4,71e-08;1,82e-07;5,69e-09;9,86e-10;4,87e-10;1,37e-10;9,97e-11;6,36e-11;1,1e-10;1,13e-10;2,97e-10;5,01e-09;8,22e-10;5,8e-10;3,31e-10;7,34e-09;1,12e-09;1,59e-10;2,04e-10;7,85e-11;2,18e-10;1,64e-10;3,29e-11;2,26e-10;2,07e-10;1,04e-10;1,04e-10;7,03e-09;9,47e-10;1,91e-10;8,8e-11;1,44e-10;1,23e-10;8,06e-11;1,95e-10;2,03e-10;1,37e-10;5,83e-11;1,65e-10;1,79e-10;2,92e-10;1,97e-10;1,7e-10;5,62e-11;1,98e-10;1,4e-10;9,65e-11;1,61e-10;6,36e-11
65;4,53e-09;3,72e-08;3,05e-09;3,06e-10;1,59e-10;7,53e-11;1,05e-10;1,58e-10;1,65e-10;9,23e-11;1,83e-10;7,61e-10;3,1e-10;4,25e-10;4,49e-10;6,63e-09;4,58e-08;1,81e-07;5,67e-09;8,09e-10;4,61e-10;3,61e-10;2,59e-10;7,95e-11;1,72e-10;2,68e-10;1,88e-10;4,92e-09;7e-10;8,55e-10;2,39e-10;6,95e-09;9e-10;1,46e-10;2,65e-10;2,4e-10;1,74e-10;9,76e-11;2,81e-10;1,29e-10;4,88e-11;1,02e-10;5,94e-11;6,86e-09;7,7e-10;3,68e-10;8,48e-11;1,74e-10;1,75e-10;1,17e-10;5,09e-11;7,42e-11;1,26e-10;5,41e-11;2,86e-11;4,77e-11;9,12e-11;6,68e-11;5,2e-11;2,08e-10;8,38e-11;2,83e-10;1,5e-10;1,77e-10;2,33e-10
66;4,1e-09;3,71e-08;2,89e-09;1,64e-10;1,96e-10;7,74e-11;1,54e-10;1,19e-10;6,89e-11;1,42e-10;-7e-11;5,47e-10;6,47e-11;5,26e-10;3,48e-10;6,17e-09;4,55e-08;1,78e-07;5,41e-09;8,34e-10;2,59e-10;2,11e-10;5,3e-11;8,48e-12;-2,65e-11;4,24e-11;1,06e-10;5,03e-09;7,14e-10;5,19e-10;7,74e-11;6,91e-09;7,43e-10;9,12e-11;-1,04e-10;-4,24e-11;-1,11e-10;5,62e-11;1,38e-10;-2,55e-11;-3,08e-11;-6,15e-11;1,29e-10;6,74e-09;7,17e-10;-1,64e-10;7,1e-11;-2,65e-11;-2,52e-10;-6,68e-11;-7,53e-11;4,14e-11;1,38e-11;-1,59e-10;-2,97e-11;-9,33e-11;2,33e-11;-5,3e-12;2,62e-10;1,17e-11;4,98e-11;2,15e-10;-1,38e-11;-6,36e-11;-1,17e-11
67;4,51e-09;3,76e-08;2,85e-09;4,23e-10;2,69e-10;3,5e-11;7e-11;1,35e-10;1,77e-10;1,23e-10;1,09e-10;6,62e-10;7,1e-11;2,52e-10;4,71e-10;6,54e-09;4,57e-08;1,78e-07;5,27e-09;9,72e-10;4,37e-10;1,79e-10;4,67e-11;1,56e-10;1,7e-11;5,09e-11;3,03e-10;5,01e-09;7,68e-10;6,29e-10;3,92e-11;7,05e-09;8,92e-10;7,21e-11;2,23e-11;1,1e-10;1,19e-10;-3,82e-11;6,36e-12;-3,18e-11;-1,59e-11;1,29e-10;7,95e-11;6,82e-09;9e-10;1,44e-10;5,3e-11;1,8e-10;-7,21e-11;4,45e-11;3,92e-11;5,62e-11;-2,12e-11;-1,7e-11;2,44e-10;8,27e-11;3,92e-11;9,12e-11;4,03e-11;1,8e-10;1,24e-10;1,45e-10;7,64e-11;1,51e-10;2,4e-10
68;4,39e-09;3,66e-08;2,77e-09;2,5e-10;-7,42e-11;3,24e-10;1,21e-10;5,41e-11;2,33e-11;6,47e-11;3,29e-11;6,19e-10;1,76e-10;2,16e-10;1,4e-10;6,32e-09;4,53e-08;1,79e-07;5,66e-09;6,61e-10;3,71e-10;3,59e-10;1,12e-10;1,11e-10;-1,22e-10;9,97e-11;1,96e-10;4,7e-09;4,97e-10;4,85e-10;5,73e-11;6,68e-09;5,58e-10;-1,06e-11;9,86e-11;-1,88e-10;-1,78e-10;1,06e-10;-5,83e-11;-1,8e-11;6,57e-11;1,38e-10;1,12e-10;6,67e-09;7,64e-10;1,43e-10;-1,34e-10;9,33e-11;1,09e-10;-2,23e-11;2,76e-11;9,54e-11;7e-11;9,76e-11;-6,68e-11;-9,44e-11;-1,8e-11;-2,55e-11;2,26e-10;8,06e-11;1,41e-10;2,16e-10;3,18e-11;7,32e-11;1,06e-10
69;4,45e-09;3,62e-08;2,73e-09;2,2e-10;1,06e-11;2,21e-10;7,42e-12;7,1e-11;1,17e-11;-4,24e-12;1,57e-10;7,52e-10;1,23e-10;3,71e-10;3,58e-10;6,15e-09;4,46e-08;1,77e-07;5,35e-09;7,2e-10;2,8e-10;1,62e-10;1,51e-10;-6,79e-11;-1,45e-10;6,79e-11;-8,91e-11;4,59e-09;5,06e-10;5,97e-10;2,01e-11;6,49e-09;6,37e-10;2,07e-10;1,7e-11;6,04e-11;-1,04e-10;-1,5e-10;3,92e-11;8,59e-11;1,23e-10;9,54e-11;1,98e-10;6,47e-09;7,55e-10;2,36e-10;4,77e-11;7,42e-11;-8,17e-11;-9,54e-12;-1,33e-10;1,02e-10;9,65e-11;5,2e-11;2,53e-10;6,26e-11;-1,91e-11;7,85e-11;1,02e-10;1,41e-10;1,24e-10;7,74e-11;4,03e-11;9,54e-12;5,41e-11
70;4,3e-09;3,68e-08;2,93e-09;2,16e-10;1,23e-10;9,01e-11;3,18e-12;2,55e-11;2,59e-10;7,21e-11;3,18e-11;5,97e-10;1,25e-10;2,66e-10;4,05e-10;6,55e-09;4,49e-08;1,77e-07;5,4e-09;8,62e-10;5,59e-10;2,04e-10;6,57e-11;1,66e-10;2,35e-10;2,39e-10;1,86e-10;4,96e-09;5,76e-10;6,32e-10;7,95e-11;6,76e-09;6,2e-10;2,49e-10;1,27e-10;-3,39e-11;-2,01e-11;1,17e-11;1,35e-10;1,8e-10;5,62e-11;9,76e-11;-1,2e-10;6,57e-09;6,42e-10;1,64e-10;3,18e-11;2,12e-11;8,8e-11;1,47e-10;-2,23e-11;8,06e-11;-5,3e-12;5,2e-11;1,29e-10;1,8e-11;-1,91e-11;-3,18e-12;1,66e-10;-3,61e-11;-4,24e-12;1,27e-11;1,33e-10;4,35e-11;-1,17e-11
71;4,2e-09;3,68e-08;2,79e-09;4,4e-10;3,85e-10;1,51e-10;4,4e-10;3,53e-10;2,17e-10;1,72e-10;2,12e-10;9,02e-10;4,67e-10;4,22e-10;7,34e-10;6,79e-09;4,45e-08;1,76e-07;5,62e-09;9,31e-10;4,96e-10;4,07e-10;2,77e-10;3,74e-10;3,41e-10;3,45e-10;1,7e-10;4,97e-09;8,74e-10;5,4e-10;3,62e-10;7,17e-09;1,25e-09;3,33e-10;2,01e-10;3,55e-10;3,9e-10;2,09e-10;3,17e-10;3,38e-10;3,55e-10;3,75e-10;3,8e-10;6,67e-09;1,07e-09;2,23e-10;2,46e-10;2,36e-10;2,9e-10;3,7e-10;2,85e-10;1,85e-10;2,5e-10;1,88e-10;2,75e-10;2,21e-10;2,88e-10;2,77e-10;2,66e-10;1,96e-10;1,97e-10;1,77e-10;3,37e-10;9,44e-11;6,04e-11
72;4,11e-09;3,61e-08;2,36e-09;2,34e-10;2,86e-11;1,62e-10;2,11e-10;2,55e-11;3,29e-11;1,87e-10;9,33e-11;8,22e-10;1,35e-10;2e-10;2,7e-10;6,22e-09;4,51e-08;1,74e-07;5,27e-09;6,97e-10;4,14e-10;1,77e-10;7,74e-11;2,76e-11;1,37e-10;2,59e-10;1,38e-10;4,63e-09;9,45e-10;5,94e-10;8,8e-11;6,72e-09;8,75e-10;1,03e-10;1,59e-11;-2,01e-11;1,8e-11;2,43e-10;2,33e-11;9,54e-11;-4,67e-11;2,53e-10;3,5e-11;6,62e-09;1,14e-09;1,51e-10;5,62e-11;1,5e-10;-5,3e-11;9,54e-11;1,42e-10;-1,8e-11;-1,53e-10;5,41e-11;4,67e-11;7,85e-11;-2,12e-11;2,12e-12;2,97e-11;-1,17e-11;1,77e-10;9,76e-11;8,06e-11;1,93e-10;9,86e-11
73;3,91e-09;3,6e-08;2,83e-09;4,42e-10;2,6e-10;3,74e-10;1,54e-10;2,9e-10;1,95e-10;2,81e-10;1,63e-10;7,95e-10;3,32e-10;5,64e-10;5,55e-10;6,33e-09;4,39e-08;1,74e-07;5,39e-09;7,99e-10;3,72e-10;3,88e-10;8,48e-11;1,06e-11;1,92e-10;1,93e-10;1,93e-10;4,79e-09;8,66e-10;4,78e-10;2,18e-10;6,91e-09;8,75e-10;3,14e-10;8,17e-11;7,85e-11;1,91e-10;2,7e-10;1,72e-10;1,91e-11;1,23e-10;1,41e-10;1,82e-10;6,31e-09;8,97e-10;1,55e-10;2,09e-10;1,92e-10;1,38e-10;2,96e-10;1,33e-10;2,17e-10;1,95e-10;1,1e-10;2e-10;2,35e-10;1,63e-10;2,15e-10;3,02e-10;2,36e-10;1,82e-10;8,48e-11;1,58e-10;2,59e-10;1,56e-10
74;4,17e-09;3,59e-08;2,74e-09;1,96e-10;2,36e-10;2,76e-11;7,42e-12;3,08e-11;9,54e-12;8,27e-11;9,01e-11;6,42e-10;3,5e-11;2,4e-10;2,01e-10;6,26e-09;4,42e-08;1,73e-07;5,44e-09;7,83e-10;3,14e-10;7e-11;1,12e-10;1,23e-10;1,55e-10;8,59e-11;1,55e-10;4,52e-09;3,97e-10;4,92e-10;3,82e-11;6,61e-09;7,16e-10;6,57e-11;-4,88e-11;-6,04e-11;-2,33e-11;-7,85e-11;-7,74e-11;-2,23e-11;3,82e-11;-7,64e-11;1,06e-12;6,22e-09;6,69e-10;2,23e-10;2e-10;9,54e-11;-1,01e-10;-5,62e-11;1,06e-12;8,7e-11;-5,3e-11;-9,54e-12;-5,62e-11;-1,6e-10;-4,03e-11;-4,35e-11;-8,38e-11;5,51e-11;-3,29e-11;-7e-11;2,33e-11;-7,21e-11;-5,62e-11
75;4,32e-09;3,59e-08;2,77e-09;2,43e-10;2,52e-10;1,51e-10;1,04e-10;2,12e-12;-3,18e-12;9,65e-11;5,2e-11;4,92e-10;1,77e-10;1,3e-10;1,9e-10;6,06e-09;4,36e-08;1,71e-07;5,41e-09;7,62e-10;3,67e-10;2,87e-10;1,47e-10;4,98e-11;2,62e-10;1,76e-10;1,08e-10;4,45e-09;6,61e-10;5,97e-10;4,45e-11;6,62e-09;7,78e-10;1,27e-11;-8,38e-11;7,53e-11;-2,12e-11;-1,24e-10;-1,85e-10;1,43e-10;1,22e-10;4,35e-11;2,43e-10;6,6e-09;7,92e-10;1,74e-10;8,8e-11;1,17e-11;1,23e-10;1,06e-10;1,26e-10;4,45e-11;3,26e-10;2,9e-10;2,32e-10;1,79e-10;1,06e-10;1,7e-11;1,13e-10;2,48e-10;1,46e-10;9,54e-11;1,42e-10;2,15e-10;6,47e-11
76;3,86e-09;3,57e-08;2,96e-09;4,55e-10;3,81e-10;1,28e-10;3,29e-10;9,33e-11;2,34e-10;2,13e-10;1,22e-10;8,08e-10;3,53e-10;3,72e-10;3,52e-10;6,5e-09;4,37e-08;1,7e-07;5,69e-09;9,08e-10;4,78e-10;2,3e-10;2,65e-10;1,6e-10;1,06e-10;2,03e-10;3,47e-10;4,56e-09;6,66e-10;6,72e-10;4,02e-10;6,94e-09;1,06e-09;2,64e-10;3,28e-10;1,36e-10;2,21e-10;9,65e-11;3,53e-10;2,18e-10;3,98e-10;2,5e-10;1,3e-10;6,13e-09;1,03e-09;2,34e-10;3,82e-10;2,76e-10;1,54e-10;2,82e-10;2,29e-10;1,41e-10;3,31e-10;1,17e-10;3,96e-10;2,7e-10;1,46e-10;2,84e-10;1,93e-10;2,71e-10;1,48e-10;1,89e-10;2,38e-10;2,22e-10;1,95e-10
