;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;;;;;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1,03E-09;9,98E-09;1,10E-09;-1,78E-10;-2,93E-10;-1,93E-10;-2,74E-10;-2,80E-10;-2,87E-10;-3,83E-10;-2,77E-10;4,19E-08;2,49E-09;2,06E-07;5,29E-09;6,19E-08;5,88E-09;2,05E-08;1,63E-09;7,93E-09;5,89E-10;3,42E-09;2,78E-10;-2,70E-10;-2,82E-10;-3,10E-10;7,17E-09;2,76E-06;1,96E-08;2,26E-09;5,74E-10;1,86E-08;1,69E-09;7,10E-11;-2,40E-10;7,64E-11;-1,93E-10;-3,34E-10;3,88E-10;1,48E-07;4,74E-09;1,69E-10;4,01E-09;6,91E-07;7,93E-09;2,39E-09;4,68E-10;9,12E-11;-2,11E-10;-4,88E-11;-2,30E-10;-2,31E-10;-3,21E-10;-1,89E-10;-2,79E-10;-2,24E-10;-9,12E-11;-2,94E-10;-2,53E-10;-2,39E-10;-3,18E-10;-2,69E-10;-2,76E-10;-2,30E-10;-2,32E-10;;;;;1,03E-09;9,98E-09;1,10E-09;-1,78E-10;-2,93E-10;-1,93E-10;-2,74E-10;-2,80E-10;-2,87E-10;-3,83E-10;-2,77E-10;4,19E-08;2,49E-09;2,06E-07;5,29E-09;6,19E-08;5,88E-09;2,05E-08;1,63E-09;7,93E-09;5,89E-10;3,42E-09;2,78E-10;-2,70E-10;-2,82E-10;-3,10E-10;7,17E-09;2,76E-06;1,96E-08;2,26E-09;5,74E-10;1,86E-08;1,69E-09;7,10E-11;-2,40E-10;7,64E-11;-1,93E-10;-3,34E-10;3,88E-10;1,48E-07;4,74E-09;1,69E-10;4,01E-09;6,91E-07;7,93E-09;2,39E-09;4,68E-10;9,12E-11;-2,11E-10;-4,88E-11;-2,30E-10;-2,31E-10;-3,21E-10;-1,89E-10;-2,79E-10;-2,24E-10;-9,12E-11;-2,94E-10;-2,53E-10;-2,39E-10;-3,18E-10;-2,69E-10;-2,76E-10;-2,30E-10;-2,32E-10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1,28E-09;9,92E-09;8,60E-10;-2,65E-11;-5,73E-11;-1,02E-10;-5,09E-11;-7,95E-11;-8,17E-11;-5,41E-11;2,12E-12;4,12E-08;2,30E-09;2,09E-07;5,65E-09;6,18E-08;5,67E-09;2,03E-08;1,71E-09;8,39E-09;7,36E-10;3,80E-09;5,75E-10;-2,51E-10;-2,80E-10;-1,60E-10;6,83E-09;2,77E-06;1,96E-08;2,53E-09;6,52E-10;1,88E-08;1,78E-09;1,02E-10;-1,37E-10;2,32E-10;-3,50E-11;-2,01E-10;6,12E-10;1,49E-07;5,19E-09;2,44E-10;3,87E-09;6,85E-07;8,23E-09;2,47E-09;5,95E-10;2,97E-11;3,08E-11;-1,79E-10;-6,79E-11;-1,18E-10;-1,71E-10;-3,48E-10;-2,16E-10;-2,65E-10;-1,11E-10;-2,57E-10;-1,96E-10;-1,30E-10;-6,89E-11;-8,27E-11;-1,40E-10;-9,76E-11;-2,87E-10;;;;;1,28E-09;9,92E-09;8,60E-10;-2,65E-11;-5,73E-11;-1,02E-10;-5,09E-11;-7,95E-11;-8,17E-11;-5,41E-11;2,12E-12;4,12E-08;2,30E-09;2,09E-07;5,65E-09;6,18E-08;5,67E-09;2,03E-08;1,71E-09;8,39E-09;7,36E-10;3,80E-09;5,75E-10;-2,51E-10;-2,80E-10;-1,60E-10;6,83E-09;2,77E-06;1,96E-08;2,53E-09;6,52E-10;1,88E-08;1,78E-09;1,02E-10;-1,37E-10;2,32E-10;-3,50E-11;-2,01E-10;6,12E-10;1,49E-07;5,19E-09;2,44E-10;3,87E-09;6,85E-07;8,23E-09;2,47E-09;5,95E-10;2,97E-11;3,08E-11;-1,79E-10;-6,79E-11;-1,18E-10;-1,71E-10;-3,48E-10;-2,16E-10;-2,65E-10;-1,11E-10;-2,57E-10;-1,96E-10;-1,30E-10;-6,89E-11;-8,27E-11;-1,40E-10;-9,76E-11;-2,87E-10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1,31E-09;9,59E-09;8,06E-10;-1,24E-10;-8,48E-12;-1,74E-10;8,48E-12;-1,05E-10;-4,88E-11;-8,27E-11;-2,31E-10;4,10E-08;3,01E-09;2,07E-07;5,18E-09;6,19E-08;6,05E-09;2,05E-08;1,81E-09;8,43E-09;6,69E-10;3,80E-09;5,54E-10;-1,17E-10;-1,41E-10;-4,98E-11;6,91E-09;2,75E-06;1,97E-08;2,70E-09;7,12E-10;1,91E-08;1,70E-09;1,72E-10;-1,47E-10;2,85E-10;-2,70E-10;-1,86E-10;3,81E-10;1,56E-07;4,87E-09;3,01E-10;3,64E-09;6,84E-07;8,15E-09;2,56E-09;4,79E-10;2,76E-11;-3,33E-10;-2,44E-10;-6,26E-11;-1,95E-10;-1,11E-10;-3,16E-10;-2,31E-10;-1,69E-10;-2,01E-10;-2,29E-10;-1,72E-10;-3,40E-10;-2,86E-10;-2,57E-10;-3,08E-10;-2,43E-10;-1,89E-10;;;;;1,31E-09;9,59E-09;8,06E-10;-1,24E-10;-8,48E-12;-1,74E-10;8,48E-12;-1,05E-10;-4,88E-11;-8,27E-11;-2,31E-10;4,10E-08;3,01E-09;2,07E-07;5,18E-09;6,19E-08;6,05E-09;2,05E-08;1,81E-09;8,43E-09;6,69E-10;3,80E-09;5,54E-10;-1,17E-10;-1,41E-10;-4,98E-11;6,91E-09;2,75E-06;1,97E-08;2,70E-09;7,12E-10;1,91E-08;1,70E-09;1,72E-10;-1,47E-10;2,85E-10;-2,70E-10;-1,86E-10;3,81E-10;1,56E-07;4,87E-09;3,01E-10;3,64E-09;6,84E-07;8,15E-09;2,56E-09;4,79E-10;2,76E-11;-3,33E-10;-2,44E-10;-6,26E-11;-1,95E-10;-1,11E-10;-3,16E-10;-2,31E-10;-1,69E-10;-2,01E-10;-2,29E-10;-1,72E-10;-3,40E-10;-2,86E-10;-2,57E-10;-3,08E-10;-2,43E-10;-1,89E-10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;1,39E-09;9,61E-09;8,03E-10;-2,55E-10;-1,99E-10;-1,17E-10;-4,24E-10;-2,39E-10;-1,41E-10;-2,56E-10;-1,61E-10;4,03E-08;2,44E-09;2,07E-07;5,51E-09;6,14E-08;5,72E-09;2,03E-08;1,78E-09;9,31E-09;7,42E-10;3,55E-09;3,34E-10;-2,68E-10;-1,74E-10;-1,34E-10;6,86E-09;2,74E-06;1,93E-08;2,56E-09;5,47E-10;1,95E-08;1,61E-09;-3,61E-11;-2,08E-10;1,89E-10;-1,13E-10;-7,95E-11;5,02E-10;1,80E-07;5,14E-09;3,29E-10;3,60E-09;6,81E-07;7,88E-09;2,43E-09;5,48E-10;-1,11E-10;-3,04E-10;-1,91E-10;-1,81E-10;-1,39E-10;-2,07E-10;-7,74E-11;-3,08E-10;-1,55E-10;-3,47E-10;-2,31E-10;-2,06E-10;-3,14E-10;-2,09E-10;-3,03E-10;-2,27E-10;-1,95E-10;-2,94E-10;;;;;1,39E-09;9,61E-09;8,03E-10;-2,55E-10;-1,99E-10;-1,17E-10;-4,24E-10;-2,39E-10;-1,41E-10;-2,56E-10;-1,61E-10;4,03E-08;2,44E-09;2,07E-07;5,51E-09;6,14E-08;5,72E-09;2,03E-08;1,78E-09;9,31E-09;7,42E-10;3,55E-09;3,34E-10;-2,68E-10;-1,74E-10;-1,34E-10;6,86E-09;2,74E-06;1,93E-08;2,56E-09;5,47E-10;1,95E-08;1,61E-09;-3,61E-11;-2,08E-10;1,89E-10;-1,13E-10;-7,95E-11;5,02E-10;1,80E-07;5,14E-09;3,29E-10;3,60E-09;6,81E-07;7,88E-09;2,43E-09;5,48E-10;-1,11E-10;-3,04E-10;-1,91E-10;-1,81E-10;-1,39E-10;-2,07E-10;-7,74E-11;-3,08E-10;-1,55E-10;-3,47E-10;-2,31E-10;-2,06E-10;-3,14E-10;-2,09E-10;-3,03E-10;-2,27E-10;-1,95E-10;-2,94E-10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;1,24E-09;9,71E-09;1,01E-09;-1,99E-10;-4,35E-11;-2,33E-10;-3,13E-10;-2,79E-10;-2,99E-10;-2,43E-10;-2,42E-10;4,04E-08;2,57E-09;2,05E-07;5,47E-09;6,02E-08;6,11E-09;2,04E-08;1,70E-09;1,14E-08;1,04E-09;3,48E-09;3,09E-10;-1,51E-10;-2,91E-10;-4,45E-11;6,73E-09;2,73E-06;1,93E-08;2,61E-09;4,86E-10;2,05E-08;1,80E-09;-1,35E-10;-3,48E-10;4,86E-10;-8,91E-11;-2,76E-11;7,77E-10;2,15E-07;5,36E-09;2,00E-10;3,52E-09;6,73E-07;7,84E-09;2,57E-09;3,76E-10;-9,54E-12;-8,80E-11;-1,76E-10;-3,39E-10;-2,41E-10;-7,95E-11;-2,33E-10;-6,68E-11;-8,91E-11;-1,77E-10;-4,15E-10;-3,04E-10;-3,46E-10;-1,82E-10;-1,96E-10;-1,18E-10;-1,26E-10;-2,79E-10;;;;;1,24E-09;9,71E-09;1,01E-09;-1,99E-10;-4,35E-11;-2,33E-10;-3,13E-10;-2,79E-10;-2,99E-10;-2,43E-10;-2,42E-10;4,04E-08;2,57E-09;2,05E-07;5,47E-09;6,02E-08;6,11E-09;2,04E-08;1,70E-09;1,14E-08;1,04E-09;3,48E-09;3,09E-10;-1,51E-10;-2,91E-10;-4,45E-11;6,73E-09;2,73E-06;1,93E-08;2,61E-09;4,86E-10;2,05E-08;1,80E-09;-1,35E-10;-3,48E-10;4,86E-10;-8,91E-11;-2,76E-11;7,77E-10;2,15E-07;5,36E-09;2,00E-10;3,52E-09;6,73E-07;7,84E-09;2,57E-09;3,76E-10;-9,54E-12;-8,80E-11;-1,76E-10;-3,39E-10;-2,41E-10;-7,95E-11;-2,33E-10;-6,68E-11;-8,91E-11;-1,77E-10;-4,15E-10;-3,04E-10;-3,46E-10;-1,82E-10;-1,96E-10;-1,18E-10;-1,26E-10;-2,79E-10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1,27E-09;9,99E-09;1,06E-09;3,92E-11;-1,80E-11;-6,15E-11;-1,13E-10;-1,95E-10;-6,79E-11;-2,55E-10;-1,68E-10;3,98E-08;2,29E-09;2,00E-07;5,70E-09;6,06E-08;5,99E-09;2,07E-08;2,02E-09;1,30E-08;1,23E-09;3,59E-09;6,59E-10;-1,22E-10;-7,64E-11;-1,85E-10;7,45E-09;2,68E-06;1,97E-08;2,85E-09;6,53E-10;2,10E-08;1,80E-09;8,06E-11;0;4,79E-10;-4,67E-11;6,68E-11;1,42E-09;2,43E-07;5,57E-09;6,21E-10;4,32E-09;6,74E-07;7,86E-09;2,58E-09;7,07E-10;-2,01E-11;8,38E-11;-7,42E-12;-9,76E-11;-3,82E-11;6,36E-11;-1,15E-10;-4,24E-11;-1,35E-10;-2,43E-10;2,55E-11;5,30E-12;-5,30E-12;-1,91E-11;-2,55E-11;-1,58E-10;-1,64E-10;-1,41E-10;;;;;1,27E-09;9,99E-09;1,06E-09;3,92E-11;-1,80E-11;-6,15E-11;-1,13E-10;-1,95E-10;-6,79E-11;-2,55E-10;-1,68E-10;3,98E-08;2,29E-09;2,00E-07;5,70E-09;6,06E-08;5,99E-09;2,07E-08;2,02E-09;1,30E-08;1,23E-09;3,59E-09;6,59E-10;-1,22E-10;-7,64E-11;-1,85E-10;7,45E-09;2,68E-06;1,97E-08;2,85E-09;6,53E-10;2,10E-08;1,80E-09;8,06E-11;0,00E+00;4,79E-10;-4,67E-11;6,68E-11;1,42E-09;2,43E-07;5,57E-09;6,21E-10;4,32E-09;6,74E-07;7,86E-09;2,58E-09;7,07E-10;-2,01E-11;8,38E-11;-7,42E-12;-9,76E-11;-3,82E-11;6,36E-11;-1,15E-10;-4,24E-11;-1,35E-10;-2,43E-10;2,55E-11;5,30E-12;-5,30E-12;-1,91E-11;-2,55E-11;-1,58E-10;-1,64E-10;-1,41E-10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;9,95E-10;9,66E-09;7,67E-10;-3,70E-10;-1,76E-10;-4,74E-10;-2,44E-10;-3,17E-10;-4,01E-10;-3,29E-10;-3,08E-10;3,95E-08;2,39E-09;2,03E-07;5,50E-09;6,03E-08;6,03E-09;2,02E-08;1,70E-09;1,39E-08;1,48E-09;3,42E-09;3,73E-10;-1,82E-10;-3,28E-10;-1,43E-10;6,59E-09;2,72E-06;1,90E-08;2,25E-09;5,51E-10;2,18E-08;1,46E-09;-1,43E-10;-1,68E-10;3,29E-10;-1,91E-10;-6,15E-11;1,01E-09;2,46E-07;5,53E-09;3,96E-10;3,71E-09;6,66E-07;7,85E-09;2,39E-09;3,24E-10;9,54E-11;-1,93E-10;-3,20E-10;-3,13E-10;-3,69E-10;-2,99E-10;-3,33E-10;-3,21E-10;-3,98E-10;-4,15E-10;-5,16E-10;-4,74E-10;-2,95E-10;-2,61E-10;-2,87E-10;-4,56E-10;-3,50E-10;-1,72E-10;;;;;9,95E-10;9,66E-09;7,67E-10;-3,70E-10;-1,76E-10;-4,74E-10;-2,44E-10;-3,17E-10;-4,01E-10;-3,29E-10;-3,08E-10;3,95E-08;2,39E-09;2,03E-07;5,50E-09;6,03E-08;6,03E-09;2,02E-08;1,70E-09;1,39E-08;1,48E-09;3,42E-09;3,73E-10;-1,82E-10;-3,28E-10;-1,43E-10;6,59E-09;2,72E-06;1,90E-08;2,25E-09;5,51E-10;2,18E-08;1,46E-09;-1,43E-10;-1,68E-10;3,29E-10;-1,91E-10;-6,15E-11;1,01E-09;2,46E-07;5,53E-09;3,96E-10;3,71E-09;6,66E-07;7,85E-09;2,39E-09;3,24E-10;9,54E-11;-1,93E-10;-3,20E-10;-3,13E-10;-3,69E-10;-2,99E-10;-3,33E-10;-3,21E-10;-3,98E-10;-4,15E-10;-5,16E-10;-4,74E-10;-2,95E-10;-2,61E-10;-2,87E-10;-4,56E-10;-3,50E-10;-1,72E-10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;1,31E-09;9,75E-09;9,25E-10;-1,40E-10;-7,53E-11;-2,23E-10;-7,74E-11;-2,12E-10;6,57E-11;-2,52E-10;-1,97E-10;4,00E-08;2,80E-09;2,02E-07;5,26E-09;6,08E-08;5,74E-09;2,05E-08;1,68E-09;1,31E-08;1,15E-09;3,41E-09;3,16E-10;-1,17E-10;-1,93E-10;-1,19E-10;6,47E-09;2,72E-06;1,92E-08;2,39E-09;5,08E-10;2,12E-08;1,61E-09;1,68E-10;-4,45E-11;4,04E-10;-1,27E-11;-7,42E-11;1,08E-09;2,31E-07;5,59E-09;4,05E-10;3,88E-09;6,84E-07;8,18E-09;2,62E-09;5,23E-10;-1,26E-10;-1,29E-10;-3,06E-10;-3,20E-10;-1,55E-10;-2,95E-10;-3,08E-11;-1,35E-10;-2,93E-10;-2,01E-10;-1,22E-10;-2,80E-10;-3,17E-10;-2,65E-10;-2,17E-10;-2,77E-10;-1,27E-10;-1,58E-10;;;;;1,31E-09;9,75E-09;9,25E-10;-1,40E-10;-7,53E-11;-2,23E-10;-7,74E-11;-2,12E-10;6,57E-11;-2,52E-10;-1,97E-10;4,00E-08;2,80E-09;2,02E-07;5,26E-09;6,08E-08;5,74E-09;2,05E-08;1,68E-09;1,31E-08;1,15E-09;3,41E-09;3,16E-10;-1,17E-10;-1,93E-10;-1,19E-10;6,47E-09;2,72E-06;1,92E-08;2,39E-09;5,08E-10;2,12E-08;1,61E-09;1,68E-10;-4,45E-11;4,04E-10;-1,27E-11;-7,42E-11;1,08E-09;2,31E-07;5,59E-09;4,05E-10;3,88E-09;6,84E-07;8,18E-09;2,62E-09;5,23E-10;-1,26E-10;-1,29E-10;-3,06E-10;-3,20E-10;-1,55E-10;-2,95E-10;-3,08E-11;-1,35E-10;-2,93E-10;-2,01E-10;-1,22E-10;-2,80E-10;-3,17E-10;-2,65E-10;-2,17E-10;-2,77E-10;-1,27E-10;-1,58E-10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1,20E-09;9,84E-09;7,23E-10;-1,72E-10;-1,01E-10;-2,70E-10;-3,20E-10;-3,26E-10;-1,62E-10;-2,18E-10;-2,53E-10;4,28E-08;2,50E-09;1,99E-07;5,50E-09;6,41E-08;6,31E-09;2,10E-08;1,81E-09;1,20E-08;1,26E-09;3,69E-09;3,58E-10;-1,43E-10;-1,59E-10;-1,10E-10;7,25E-09;2,67E-06;1,91E-08;2,73E-09;4,28E-10;2,12E-08;1,83E-09;8,91E-11;-2,17E-10;4,66E-10;-1,53E-10;-2,30E-10;5,72E-10;2,05E-07;4,97E-09;2,57E-10;4,40E-09;7,45E-07;8,43E-09;2,71E-09;4,06E-10;8,48E-12;-5,09E-11;-2,73E-10;-3,41E-10;-2,59E-10;-3,97E-10;-3,28E-10;-2,80E-10;-2,30E-10;-3,88E-10;-2,74E-10;-2,63E-10;-2,98E-10;-2,28E-10;-3,21E-10;-2,36E-10;-2,82E-10;-4,11E-10;;;;;1,20E-09;9,84E-09;7,23E-10;-1,72E-10;-1,01E-10;-2,70E-10;-3,20E-10;-3,26E-10;-1,62E-10;-2,18E-10;-2,53E-10;4,28E-08;2,50E-09;1,99E-07;5,50E-09;6,41E-08;6,31E-09;2,10E-08;1,81E-09;1,20E-08;1,26E-09;3,69E-09;3,58E-10;-1,43E-10;-1,59E-10;-1,10E-10;7,25E-09;2,67E-06;1,91E-08;2,73E-09;4,28E-10;2,12E-08;1,83E-09;8,91E-11;-2,17E-10;4,66E-10;-1,53E-10;-2,30E-10;5,72E-10;2,05E-07;4,97E-09;2,57E-10;4,40E-09;7,45E-07;8,43E-09;2,71E-09;4,06E-10;8,48E-12;-5,09E-11;-2,73E-10;-3,41E-10;-2,59E-10;-3,97E-10;-3,28E-10;-2,80E-10;-2,30E-10;-3,88E-10;-2,74E-10;-2,63E-10;-2,98E-10;-2,28E-10;-3,21E-10;-2,36E-10;-2,82E-10;-4,11E-10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;1,13E-09;9,64E-09;7,90E-10;-3,05E-10;-1,81E-10;-2,24E-10;-2,29E-10;-1,80E-10;-4,26E-10;-3,30E-10;-1,07E-10;4,61E-08;2,76E-09;1,98E-07;5,47E-09;6,93E-08;6,06E-09;2,09E-08;1,83E-09;1,03E-08;7,56E-10;4,12E-09;4,53E-10;-1,88E-10;-1,70E-10;-2,92E-10;6,59E-09;2,68E-06;1,89E-08;2,19E-09;5,08E-10;2,05E-08;1,92E-09;-3,08E-11;-1,57E-10;3,38E-10;-1,55E-10;3,92E-11;6,80E-10;1,85E-07;5,21E-09;3,76E-10;4,65E-09;8,11E-07;9,50E-09;2,89E-09;6,90E-10;9,54E-11;-8,48E-11;-2,14E-10;-1,81E-10;-1,80E-10;-2,05E-10;-2,97E-10;-2,22E-10;-2,41E-10;-3,94E-10;-8,48E-11;-3,13E-10;-2,73E-10;-2,51E-10;-2,85E-10;-3,08E-10;-1,81E-10;-8,48E-11;;;;;1,13E-09;9,64E-09;7,90E-10;-3,05E-10;-1,81E-10;-2,24E-10;-2,29E-10;-1,80E-10;-4,26E-10;-3,30E-10;-1,07E-10;4,61E-08;2,76E-09;1,98E-07;5,47E-09;6,93E-08;6,06E-09;2,09E-08;1,83E-09;1,03E-08;7,56E-10;4,12E-09;4,53E-10;-1,88E-10;-1,70E-10;-2,92E-10;6,59E-09;2,68E-06;1,89E-08;2,19E-09;5,08E-10;2,05E-08;1,92E-09;-3,08E-11;-1,57E-10;3,38E-10;-1,55E-10;3,92E-11;6,80E-10;1,85E-07;5,21E-09;3,76E-10;4,65E-09;8,11E-07;9,50E-09;2,89E-09;6,90E-10;9,54E-11;-8,48E-11;-2,14E-10;-1,81E-10;-1,80E-10;-2,05E-10;-2,97E-10;-2,22E-10;-2,41E-10;-3,94E-10;-8,48E-11;-3,13E-10;-2,73E-10;-2,51E-10;-2,85E-10;-3,08E-10;-1,81E-10;-8,48E-11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1,17E-09;9,54E-09;8,69E-10;-3,24E-10;-3,39E-10;-2,35E-10;-4,50E-10;-3,75E-10;-3,92E-10;-1,72E-10;-3,16E-10;4,97E-08;2,70E-09;1,96E-07;5,73E-09;7,48E-08;6,15E-09;2,07E-08;1,80E-09;9,49E-09;7,27E-10;4,42E-09;2,35E-10;-2,79E-10;-2,83E-10;-2,66E-10;6,37E-09;2,65E-06;1,86E-08;2,40E-09;5,01E-10;2,03E-08;1,65E-09;-6,15E-11;-1,90E-10;2,48E-10;-2,31E-10;-1,88E-10;5,59E-10;1,68E-07;5,24E-09;3,67E-10;4,56E-09;8,59E-07;9,77E-09;3,18E-09;4,55E-10;1,44E-10;-1,93E-10;-2,87E-10;-2,76E-11;-3,20E-10;-2,26E-10;-7,00E-11;-2,45E-10;-1,76E-10;-2,93E-10;-4,52E-10;-2,88E-10;-3,72E-10;-3,97E-10;-3,18E-10;-2,48E-10;-4,41E-10;-4,39E-10;;;;;1,17E-09;9,54E-09;8,69E-10;-3,24E-10;-3,39E-10;-2,35E-10;-4,50E-10;-3,75E-10;-3,92E-10;-1,72E-10;-3,16E-10;4,97E-08;2,70E-09;1,96E-07;5,73E-09;7,48E-08;6,15E-09;2,07E-08;1,80E-09;9,49E-09;7,27E-10;4,42E-09;2,35E-10;-2,79E-10;-2,83E-10;-2,66E-10;6,37E-09;2,65E-06;1,86E-08;2,40E-09;5,01E-10;2,03E-08;1,65E-09;-6,15E-11;-1,90E-10;2,48E-10;-2,31E-10;-1,88E-10;5,59E-10;1,68E-07;5,24E-09;3,67E-10;4,56E-09;8,59E-07;9,77E-09;3,18E-09;4,55E-10;1,44E-10;-1,93E-10;-2,87E-10;-2,76E-11;-3,20E-10;-2,26E-10;-7,00E-11;-2,45E-10;-1,76E-10;-2,93E-10;-4,52E-10;-2,88E-10;-3,72E-10;-3,97E-10;-3,18E-10;-2,48E-10;-4,41E-10;-4,39E-10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1,30E-09;1,02E-08;1,11E-09;-8,38E-11;-1,63E-10;-2,62E-10;-7,64E-11;-8,48E-12;-9,76E-11;-1,59E-10;-3,92E-11;5,31E-08;3,60E-09;1,92E-07;5,68E-09;7,76E-08;6,23E-09;2,13E-08;1,96E-09;8,70E-09;1,04E-09;4,77E-09;4,37E-10;-6,36E-11;2,97E-11;2,86E-11;6,74E-09;2,67E-06;1,93E-08;2,57E-09;6,25E-10;2,00E-08;1,89E-09;2,53E-10;-1,23E-10;3,65E-10;0;-1,10E-10;6,25E-10;1,54E-07;5,21E-09;4,72E-10;5,10E-09;8,88E-07;1,03E-08;3,62E-09;6,95E-10;2,00E-10;1,68E-10;-6,36E-12;-5,41E-11;-1,91E-11;-2,41E-10;-2,56E-10;-6,36E-11;-2,62E-10;-7,85E-11;-1,05E-10;-2,58E-10;-1,13E-10;-1,35E-10;-5,30E-11;-1,82E-10;-5,30E-11;-3,93E-10;;;;;1,30E-09;1,02E-08;1,11E-09;-8,38E-11;-1,63E-10;-2,62E-10;-7,64E-11;-8,48E-12;-9,76E-11;-1,59E-10;-3,92E-11;5,31E-08;3,60E-09;1,92E-07;5,68E-09;7,76E-08;6,23E-09;2,13E-08;1,96E-09;8,70E-09;1,04E-09;4,77E-09;4,37E-10;-6,36E-11;2,97E-11;2,86E-11;6,74E-09;2,67E-06;1,93E-08;2,57E-09;6,25E-10;2,00E-08;1,89E-09;2,53E-10;-1,23E-10;3,65E-10;0,00E+00;-1,10E-10;6,25E-10;1,54E-07;5,21E-09;4,72E-10;5,10E-09;8,88E-07;1,03E-08;3,62E-09;6,95E-10;2,00E-10;1,68E-10;-6,36E-12;-5,41E-11;-1,91E-11;-2,41E-10;-2,56E-10;-6,36E-11;-2,62E-10;-7,85E-11;-1,05E-10;-2,58E-10;-1,13E-10;-1,35E-10;-5,30E-11;-1,82E-10;-5,30E-11;-3,93E-10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;1,14E-09;9,80E-09;8,41E-10;-1,47E-10;-2,24E-10;-3,16E-10;-3,62E-10;-3,67E-10;-3,39E-10;-3,96E-10;-2,07E-10;5,25E-08;3,01E-09;1,92E-07;5,35E-09;7,85E-08;5,99E-09;2,08E-08;1,66E-09;7,95E-09;6,55E-10;4,38E-09;3,12E-10;-7,95E-11;-2,40E-10;-1,12E-10;6,37E-09;2,66E-06;1,88E-08;2,54E-09;4,55E-10;1,98E-08;1,76E-09;-7,10E-11;-1,91E-10;1,87E-10;-1,20E-10;-2,78E-10;4,08E-10;1,45E-07;4,70E-09;1,06E-12;4,86E-09;8,61E-07;9,73E-09;2,89E-09;7,01E-10;-2,97E-11;-3,93E-10;-2,08E-10;-2,08E-10;-2,81E-10;-2,34E-10;-2,60E-10;-3,00E-10;-3,94E-10;-2,51E-10;-4,52E-10;-3,45E-10;-2,84E-10;-4,91E-10;-2,69E-10;-4,06E-10;-2,90E-10;-3,01E-10;;;;;1,14E-09;9,80E-09;8,41E-10;-1,47E-10;-2,24E-10;-3,16E-10;-3,62E-10;-3,67E-10;-3,39E-10;-3,96E-10;-2,07E-10;5,25E-08;3,01E-09;1,92E-07;5,35E-09;7,85E-08;5,99E-09;2,08E-08;1,66E-09;7,95E-09;6,55E-10;4,38E-09;3,12E-10;-7,95E-11;-2,40E-10;-1,12E-10;6,37E-09;2,66E-06;1,88E-08;2,54E-09;4,55E-10;1,98E-08;1,76E-09;-7,10E-11;-1,91E-10;1,87E-10;-1,20E-10;-2,78E-10;4,08E-10;1,45E-07;4,70E-09;1,06E-12;4,86E-09;8,61E-07;9,73E-09;2,89E-09;7,01E-10;-2,97E-11;-3,93E-10;-2,08E-10;-2,08E-10;-2,81E-10;-2,34E-10;-2,60E-10;-3,00E-10;-3,94E-10;-2,51E-10;-4,52E-10;-3,45E-10;-2,84E-10;-4,91E-10;-2,69E-10;-4,06E-10;-2,90E-10;-3,01E-10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
