;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
58;6,97E-10;3,98E-09;7,75E-10;2,84E-10;2,73E-10;3,10E-10;1,57E-10;2,82E-10;1,45E-10;2,66E-10;1,99E-10;4,35E-10;1,50E-10;2,31E-10;1,79E-10;1,32E-09;4,93E-09;1,77E-08;2,00E-09;4,17E-10;3,38E-10;3,67E-10;4,29E-10;4,09E-10;2,79E-10;2,10E-10;1,78E-10;1,29E-09;4,90E-10;6,02E-10;4,59E-10;2,53E-09;6,44E-10;2,90E-10;3,08E-10;2,13E-10;2,26E-10;2,00E-10;1,68E-10;2,68E-10;3,29E-10;2,66E-10;3,27E-10;2,27E-09;4,02E-10;2,26E-10;4,00E-10;2,58E-10;2,39E-10;1,93E-10;3,08E-10;1,47E-10;3,82E-10;3,23E-10;3,78E-10;1,61E-10;2,53E-10;2,10E-10;2,76E-10;2,51E-10;2,47E-10;1,95E-10;3,35E-10;2,32E-10;3,38E-10
59;3,70E-10;3,74E-09;4,06E-10;-2,97E-11;1,38E-11;5,94E-11;-7,95E-11;-1,59E-11;-3,92E-11;7,00E-11;6,89E-11;1,37E-10;-1,23E-10;7,10E-11;-3,39E-11;9,69E-10;4,43E-09;1,71E-08;1,51E-09;2,12E-10;-7,10E-11;-2,44E-11;5,41E-11;-3,18E-12;-7,95E-11;-3,39E-11;8,48E-12;1,28E-09;2,40E-10;-8,48E-12;2,65E-11;2,25E-09;3,01E-10;1,18E-10;-7,53E-11;5,20E-11;-7,64E-11;9,23E-11;2,01E-11;1,91E-11;-1,05E-10;-3,18E-12;2,05E-10;2,01E-09;3,37E-10;-1,98E-10;1,12E-10;-4,98E-11;-1,60E-10;-1,53E-10;-8,59E-11;5,30E-12;-8,70E-11;-1,38E-11;-1,80E-11;1,40E-10;-1,83E-10;-8,27E-11;1,38E-11;-1,75E-10;-3,29E-11;-1,38E-11;-4,88E-11;5,20E-11;1,36E-10
60;5,86E-10;4,44E-09;8,13E-10;1,78E-10;8,48E-11;2,75E-10;5,09E-11;1,59E-10;1,97E-10;1,74E-10;3,12E-10;3,44E-10;1,78E-10;2,58E-10;1,54E-10;1,40E-09;4,84E-09;1,73E-08;1,91E-09;2,10E-10;8,06E-11;8,80E-11;2,40E-10;1,47E-10;3,14E-10;1,56E-10;1,78E-10;1,29E-09;3,28E-10;4,31E-10;1,78E-10;2,44E-09;5,45E-10;2,14E-10;2,08E-10;3,16E-10;1,94E-10;3,61E-11;1,20E-10;2,81E-10;1,22E-10;2,58E-10;2,97E-10;2,10E-09;2,99E-10;1,28E-10;2,12E-10;3,10E-10;3,06E-10;4,54E-10;4,26E-10;3,43E-10;1,76E-10;1,77E-10;2,03E-10;2,88E-10;1,90E-10;2,39E-10;1,07E-10;1,42E-10;1,46E-10;3,50E-11;1,94E-10;3,10E-10;1,76E-10
61;5,81E-10;3,99E-09;6,84E-10;2,35E-10;2,28E-10;3,46E-10;1,85E-10;2,16E-10;2,67E-10;2,77E-10;2,04E-10;4,02E-10;3,50E-10;1,82E-10;3,71E-10;1,34E-09;4,78E-09;1,76E-08;1,97E-09;5,57E-10;2,77E-10;3,55E-10;3,67E-10;2,32E-10;1,46E-10;2,71E-10;3,03E-10;1,27E-09;5,11E-10;3,34E-10;2,29E-10;2,43E-09;5,56E-10;3,93E-10;2,71E-10;1,75E-10;2,60E-10;2,80E-10;2,18E-10;1,20E-10;1,20E-10;3,68E-10;3,96E-10;2,40E-09;6,73E-10;2,33E-10;2,94E-10;2,61E-10;1,07E-10;-1,06E-11;4,29E-10;2,28E-10;1,54E-10;2,03E-10;2,61E-10;3,29E-10;9,33E-11;1,50E-10;2,69E-10;1,95E-10;2,99E-10;2,94E-10;1,86E-10;1,78E-10;1,92E-10
62;3,00E-10;4,12E-09;5,63E-10;2,23E-11;1,37E-10;1,95E-10;2,32E-10;2,24E-10;1,27E-11;-2,97E-11;8,48E-11;4,13E-10;8,38E-11;3,18E-10;1,94E-10;1,04E-09;4,50E-09;1,73E-08;1,71E-09;2,16E-10;1,33E-10;2,94E-10;4,88E-11;2,55E-11;-1,06E-12;1,17E-10;9,23E-11;1,26E-09;2,73E-10;2,48E-10;2,31E-10;2,43E-09;4,42E-10;1,28E-10;6,15E-11;-1,70E-11;2,23E-11;1,25E-10;1,26E-10;1,38E-11;2,44E-11;2,10E-10;1,64E-10;2,06E-09;4,59E-10;1,38E-10;4,35E-11;5,09E-11;2,14E-10;-6,47E-11;2,97E-11;1,39E-10;9,54E-11;9,23E-11;3,92E-11;1,15E-10;7,53E-11;9,76E-11;1,43E-10;8,80E-11;1,06E-12;-7,42E-12;1,07E-10;8,06E-11;5,30E-12
63;5,42E-10;4,17E-09;9,16E-10;2,99E-10;1,96E-10;8,06E-11;2,68E-10;2,11E-10;1,09E-10;1,77E-10;1,05E-10;2,86E-10;2,01E-10;2,99E-10;2,21E-10;1,25E-09;4,57E-09;1,75E-08;1,92E-09;2,28E-10;8,17E-11;-3,92E-11;1,08E-10;1,96E-10;9,97E-11;1,02E-10;3,44E-10;1,26E-09;1,85E-10;2,81E-10;1,53E-10;2,41E-09;5,01E-10;2,42E-10;1,82E-10;1,86E-10;-6,36E-11;1,65E-10;1,58E-10;1,87E-10;1,19E-10;1,12E-10;2,51E-10;2,22E-09;5,98E-10;1,55E-10;2,39E-10;1,10E-10;5,41E-11;1,09E-10;-3,18E-12;1,70E-10;1,55E-10;3,29E-11;1,59E-10;1,98E-10;2,14E-10;2,18E-10;8,27E-11;1,03E-10;1,98E-10;1,41E-10;2,23E-11;2,09E-10;1,59E-10
64;6,07E-10;4,38E-09;7,38E-10;1,52E-10;2,13E-10;1,69E-10;2,83E-10;1,19E-10;6,89E-11;1,30E-10;1,07E-10;3,20E-10;1,13E-10;3,19E-10;2,26E-10;1,18E-09;4,76E-09;1,70E-08;1,88E-09;3,91E-10;2,71E-10;2,25E-10;9,54E-11;2,24E-10;4,88E-11;1,06E-10;2,55E-11;1,24E-09;3,36E-10;3,85E-10;1,33E-10;2,20E-09;4,67E-10;1,18E-10;2,29E-10;1,55E-10;9,01E-11;2,21E-10;-7,32E-11;3,18E-11;3,50E-11;1,40E-10;5,30E-11;2,07E-09;3,21E-10;1,95E-10;1,92E-10;1,53E-10;3,12E-10;2,20E-10;1,18E-10;-1,80E-11;3,18E-12;1,97E-10;1,35E-10;8,91E-11;1,30E-10;2,23E-11;-1,10E-10;9,86E-11;6,26E-11;5,09E-11;1,31E-10;2,81E-10;6,04E-11
65;2,92E-10;4,13E-09;6,80E-10;1,19E-10;1,05E-10;8,38E-11;1,28E-10;1,30E-10;1,18E-10;5,30E-12;3,39E-11;3,72E-10;7,53E-11;2,47E-10;2,21E-10;1,14E-09;4,70E-09;1,71E-08;1,82E-09;3,30E-10;1,47E-10;-2,86E-11;2,49E-10;7,95E-11;2,26E-10;3,14E-10;3,09E-10;1,18E-09;3,76E-10;4,61E-10;1,44E-10;2,34E-09;4,60E-10;1,13E-10;1,29E-10;3,16E-10;1,30E-10;1,77E-10;3,61E-10;1,85E-10;2,98E-10;2,26E-10;3,16E-10;2,44E-09;4,80E-10;2,63E-10;2,18E-10;2,59E-10;1,70E-10;7,53E-11;2,28E-10;2,69E-10;2,79E-10;1,90E-10;3,43E-10;2,23E-10;2,05E-10;2,56E-10;2,07E-10;1,42E-10;3,55E-10;2,22E-10;1,34E-10;2,39E-10;2,46E-10
66;5,76E-10;3,95E-09;5,80E-10;1,79E-10;2,98E-10;1,97E-10;2,13E-10;1,73E-10;2,33E-10;5,09E-11;2,16E-10;3,64E-10;1,65E-10;2,06E-10;4,24E-12;1,15E-09;4,45E-09;1,71E-08;1,91E-09;4,76E-10;2,93E-10;2,77E-10;1,40E-10;2,50E-10;9,01E-11;1,91E-10;9,86E-11;1,33E-09;1,80E-10;4,25E-10;2,97E-10;2,44E-09;4,06E-10;1,47E-10;3,02E-10;2,22E-10;2,30E-10;2,28E-10;5,20E-11;1,01E-10;1,71E-10;2,73E-10;1,88E-10;2,28E-09;7,21E-10;1,89E-10;1,77E-10;1,66E-10;1,38E-10;2,84E-10;1,74E-10;1,91E-10;1,10E-10;1,45E-10;2,64E-10;1,71E-10;1,75E-10;2,86E-10;2,43E-10;1,74E-10;2,12E-11;2,36E-10;9,44E-11;2,21E-10;1,33E-10
67;3,51E-10;4,04E-09;4,54E-10;4,56E-11;4,98E-11;8,48E-11;7,42E-12;4,56E-11;1,80E-11;2,97E-11;-3,61E-11;2,73E-10;5,94E-11;-5,41E-11;-2,12E-11;1,15E-09;4,66E-09;1,66E-08;1,48E-09;6,79E-11;-1,17E-11;-5,51E-11;-2,76E-11;2,06E-10;-1,17E-10;-3,18E-11;-5,62E-11;1,08E-09;6,15E-11;1,48E-10;-1,44E-10;1,98E-09;2,44E-10;-5,51E-11;-7,42E-11;-1,15E-10;-9,54E-12;4,67E-11;-6,15E-11;-1,38E-10;-1,44E-10;-6,04E-11;9,23E-11;2,07E-09;3,02E-10;-7,42E-11;2,16E-10;-9,54E-12;5,51E-11;1,48E-11;3,08E-11;-3,92E-11;-2,76E-11;-6,36E-12;8,70E-11;-4,24E-12;-1,70E-11;2,12E-12;-1,91E-10;-2,39E-10;-4,35E-11;-2,44E-11;-6,57E-11;-8,27E-11;-2,00E-10
68;6,96E-10;4,05E-09;5,14E-10;1,35E-10;7,53E-11;1,11E-10;2,36E-10;2,09E-10;5,51E-11;2,69E-10;1,17E-10;1,44E-10;7,95E-11;2,32E-10;1,16E-10;1,14E-09;4,55E-09;1,70E-08;1,51E-09;1,45E-10;-2,86E-11;5,51E-11;8,48E-12;1,73E-10;3,61E-11;-4,14E-11;1,51E-10;1,08E-09;8,91E-11;1,02E-10;-1,91E-11;2,15E-09;2,33E-10;3,71E-11;-7,42E-11;-9,23E-11;1,91E-11;2,01E-11;1,59E-11;-7,21E-11;-2,65E-11;-3,50E-11;-7,32E-11;1,92E-09;3,98E-10;-7,21E-11;-7,32E-11;2,01E-11;-4,56E-11;9,01E-11;-1,38E-11;-7,10E-11;-1,76E-10;-5,73E-11;4,56E-11;-2,65E-11;-6,47E-11;-5,94E-11;-1,50E-10;6,47E-11;-3,18E-12;1,82E-10;-4,24E-12;-4,35E-11;8,17E-11
69;5,78E-10;4,19E-09;5,46E-10;3,58E-10;1,98E-10;2,80E-10;1,87E-10;1,65E-10;1,96E-10;2,13E-10;1,13E-10;2,59E-10;1,83E-10;2,70E-10;1,13E-10;1,12E-09;4,66E-09;1,69E-08;1,84E-09;4,91E-10;1,30E-10;2,61E-10;2,06E-10;1,22E-10;1,17E-10;1,97E-10;6,57E-11;1,26E-09;2,32E-10;8,48E-11;1,40E-10;2,26E-09;3,47E-10;2,52E-10;8,91E-11;1,50E-10;1,90E-10;1,71E-10;4,88E-11;9,54E-11;-2,01E-11;8,59E-11;1,09E-10;1,88E-09;3,15E-10;2,22E-10;1,24E-10;1,46E-10;-3,92E-11;6,04E-11;6,36E-12;-1,91E-11;2,45E-10;7,85E-11;1,59E-10;-8,80E-11;3,29E-11;1,06E-12;6,04E-11;1,22E-10;-1,28E-10;1,78E-10;4,45E-11;1,08E-10;1,66E-10
70;2,23E-10;3,95E-09;6,09E-10;-3,08E-11;-3,50E-11;-1,56E-10;3,28E-10;5,41E-11;8,38E-11;1,06E-12;1,30E-10;1,62E-10;1,50E-10;2,16E-10;6,68E-11;9,41E-10;4,70E-09;1,70E-08;1,85E-09;2,79E-10;4,84E-10;1,18E-10;1,24E-10;2,66E-10;3,39E-11;2,07E-10;5,09E-11;1,40E-09;3,13E-10;3,96E-10;4,19E-10;2,25E-09;4,69E-10;2,41E-10;2,40E-10;1,83E-10;1,55E-10;1,13E-10;2,18E-10;6,36E-11;1,88E-10;1,87E-10;2,03E-10;2,20E-09;4,26E-10;1,82E-10;3,29E-10;1,73E-10;3,20E-10;2,92E-10;2,21E-10;7,64E-11;2,27E-10;1,69E-10;1,66E-10;1,20E-10;2,64E-10;3,08E-11;1,46E-10;1,48E-10;1,91E-10;9,86E-11;1,09E-10;2,20E-10;1,95E-10
71;3,08E-10;3,97E-09;5,62E-10;1,01E-10;5,83E-11;1,05E-10;-1,05E-10;-8,59E-11;7,74E-11;2,33E-11;5,83E-11;2,58E-10;4,98E-11;1,96E-10;1,70E-10;1,01E-09;4,12E-09;1,71E-08;1,60E-09;1,72E-10;1,92E-10;2,12E-12;-7,00E-11;-7,64E-11;-1,16E-10;-8,17E-11;4,14E-11;9,90E-10;1,90E-10;3,41E-10;2,76E-11;2,23E-09;2,63E-10;0;-2,12E-12;-5,94E-11;3,92E-11;-5,51E-11;8,06E-11;1,72E-10;-6,36E-12;8,91E-11;1,10E-10;1,74E-09;3,06E-10;9,12E-11;-1,91E-11;-4,88E-11;2,23E-11;4,45E-11;-2,65E-11;-6,47E-11;-1,48E-11;-1,48E-11;7,21E-11;7,64E-11;1,10E-10;1,48E-10;3,61E-11;9,54E-11;1,24E-10;4,88E-11;7,85E-11;1,38E-11;1,52E-10
72;2,53E-10;3,86E-09;6,48E-10;1,93E-10;1,56E-10;1,26E-10;2,68E-10;4,35E-11;1,78E-10;6,68E-11;2,51E-10;2,86E-10;5,83E-11;1,61E-10;1,86E-10;1,08E-09;4,34E-09;1,66E-08;1,96E-09;1,56E-10;1,46E-10;1,41E-10;3,92E-11;1,26E-10;1,11E-10;6,36E-11;1,36E-10;1,37E-09;2,68E-10;4,17E-10;2,35E-10;2,30E-09;4,35E-10;1,13E-10;1,73E-10;1,38E-10;1,31E-10;1,86E-10;7,53E-11;1,54E-10;2,67E-10;2,01E-10;2,76E-11;2,22E-09;5,63E-10;3,96E-10;1,46E-10;5,30E-11;1,73E-10;1,37E-10;1,11E-10;8,80E-11;5,83E-11;1,19E-10;2,04E-10;7,10E-11;7,32E-11;1,79E-10;5,51E-11;1,57E-10;1,36E-10;3,14E-10;-1,06E-12;2,64E-10;1,46E-10
73;5,99E-10;4,10E-09;6,39E-10;3,21E-10;1,22E-10;2,22E-10;1,13E-10;2,38E-10;2,32E-10;2,40E-10;1,83E-10;2,94E-10;2,42E-10;4,28E-10;2,90E-10;1,26E-09;4,51E-09;1,68E-08;1,97E-09;3,21E-10;2,10E-10;3,03E-10;2,95E-10;2,23E-10;5,29E-10;2,48E-10;1,93E-10;1,35E-09;5,62E-10;4,45E-10;3,55E-10;2,69E-09;6,67E-10;1,95E-10;1,41E-10;2,92E-10;1,57E-10;1,88E-10;1,87E-10;3,21E-10;2,84E-10;3,89E-10;2,04E-10;2,28E-09;4,72E-10;2,74E-10;1,80E-10;2,86E-10;2,62E-10;1,41E-10;2,15E-10;3,40E-10;3,72E-10;3,01E-10;1,83E-10;2,24E-10;1,39E-10;2,63E-10;2,44E-10;1,56E-10;1,06E-10;2,07E-10;2,97E-10;1,96E-10;2,50E-10
74;5,92E-10;3,83E-09;4,16E-10;7,42E-12;1,15E-10;1,65E-10;9,33E-11;1,54E-10;1,39E-10;6,57E-11;8,06E-11;3,52E-10;1,29E-10;2,14E-10;1,54E-10;1,09E-09;4,40E-09;1,69E-08;1,78E-09;2,60E-10;4,77E-11;8,48E-11;-7,42E-12;5,62E-11;2,86E-11;4,03E-11;5,41E-11;9,41E-10;2,34E-10;1,64E-10;2,86E-11;2,24E-09;3,05E-10;1,38E-10;-7,10E-11;-4,56E-11;1,27E-10;1,26E-10;-5,30E-11;8,48E-12;1,18E-10;1,59E-10;1,63E-10;1,92E-09;1,07E-10;1,42E-10;1,08E-10;1,57E-10;1,85E-10;7,64E-11;1,57E-10;-4,77E-11;7,42E-12;1,99E-10;1,22E-10;1,91E-10;1,66E-10;2,05E-10;2,93E-10;6,15E-11;-6,15E-11;2,01E-11;6,15E-11;5,94E-11;8,91E-11
75;4,24E-10;3,82E-09;6,78E-10;2,14E-10;2,77E-10;3,02E-10;1,73E-10;1,35E-10;2,15E-10;2,23E-10;8,38E-11;2,90E-10;1,99E-10;3,65E-10;2,84E-10;1,11E-09;4,44E-09;1,66E-08;1,81E-09;3,11E-10;1,55E-10;1,97E-10;1,46E-10;1,80E-10;1,59E-10;2,43E-10;2,85E-10;1,15E-09;3,13E-10;2,88E-10;2,67E-10;2,16E-09;5,25E-10;1,33E-10;2,90E-10;1,11E-10;1,20E-10;2,65E-10;9,54E-11;2,39E-10;2,15E-10;9,12E-11;9,65E-11;2,04E-09;5,87E-10;1,86E-10;2,70E-10;1,40E-10;-9,54E-12;1,34E-10;2,15E-10;8,80E-11;2,01E-10;1,61E-10;3,10E-10;2,86E-11;4,24E-11;1,52E-10;2,81E-10;3,72E-10;1,43E-10;2,40E-10;4,10E-10;1,75E-10;1,50E-10
76;2,71E-10;3,77E-09;7,84E-10;1,17E-10;2,44E-11;1,21E-10;1,70E-10;-3,71E-11;6,36E-12;-1,80E-11;1,06E-12;1,98E-10;-2,86E-11;1,33E-10;1,38E-11;9,64E-10;4,40E-09;1,63E-08;1,77E-09;1,59E-10;7,85E-11;1,40E-10;1,08E-10;1,60E-10;2,12E-12;8,06E-11;1,44E-10;9,25E-10;2,84E-10;3,83E-10;7,32E-11;2,34E-09;3,22E-10;-7,74E-11;5,51E-11;9,86E-11;3,92E-11;1,57E-10;-1,59E-10;-7,85E-11;4,35E-11;1,07E-10;6,47E-11;2,03E-09;4,13E-10;-5,62E-11;7,32E-11;-1,06E-11;-3,29E-11;5,30E-12;-5,30E-11;-1,96E-10;3,50E-11;1,55E-10;1,06E-12;-6,36E-11;-6,47E-11;-4,77E-11;3,50E-11;-1,36E-10;7,42E-12;5,51E-11;-6,89E-11;8,59E-11;7,64E-11
77;1,60E-10;3,73E-09;4,72E-10;-3,39E-11;-5,09E-11;2,23E-11;-2,00E-10;-1,05E-10;2,12E-12;2,23E-11;1,22E-10;6,04E-11;7,53E-11;7,10E-11;1,59E-11;1,04E-09;4,42E-09;1,63E-08;1,62E-09;1,08E-10;-4,88E-11;-1,53E-10;-3,29E-11;-1,44E-10;3,18E-12;-3,50E-11;-6,68E-11;1,08E-09;1,87E-10;1,63E-10;6,04E-11;2,20E-09;1,98E-10;7,64E-11;-2,07E-10;8,48E-12;-1,63E-10;3,39E-11;-1,30E-10;2,33E-11;1,25E-10;1,81E-10;4,67E-11;2,21E-09;2,76E-10;6,36E-12;-8,48E-11;6,47E-11;-8,70E-11;-2,44E-11;-1,19E-10;-3,18E-11;9,33E-11;-1,27E-10;-1,06E-12;2,65E-11;-2,15E-10;1,59E-11;-6,26E-11;-2,33E-11;-1,07E-10;-1,36E-10;-4,56E-11;-1,51E-10;-1,17E-11
78;6,03E-10;4,09E-09;6,72E-10;2,57E-10;3,00E-10;1,41E-10;1,21E-10;4,98E-11;1,61E-10;1,94E-10;2,40E-10;3,66E-10;1,55E-10;2,29E-10;1,81E-10;1,26E-09;4,36E-09;1,63E-08;1,44E-09;2,71E-10;1,10E-10;3,19E-10;1,15E-10;4,45E-11;3,61E-11;1,68E-10;2,79E-10;9,90E-10;1,81E-10;4,46E-10;1,92E-10;2,26E-09;3,80E-10;9,54E-11;1,53E-10;8,48E-11;9,33E-11;4,56E-11;4,03E-11;9,54E-12;1,92E-10;1,35E-10;-1,06E-12;1,88E-09;3,23E-10;-2,65E-11;1,74E-10;4,24E-11;1,20E-10;-3,18E-12;-6,15E-11;9,44E-11;1,41E-10;3,29E-11;2,65E-11;-2,86E-11;1,60E-10;2,23E-11;8,80E-11;9,44E-11;7,42E-11;1,80E-10;1,77E-10;1,48E-11;-1,48E-11
79;5,05E-10;4,20E-09;8,83E-10;2,18E-10;3,11E-10;1,47E-10;2,51E-10;3,54E-10;1,70E-10;1,91E-10;1,77E-10;4,14E-10;2,13E-10;3,43E-10;2,00E-10;1,27E-09;4,45E-09;1,64E-08;1,74E-09;3,54E-10;4,32E-10;3,38E-10;1,77E-10;3,09E-10;3,14E-10;2,23E-10;9,12E-11;1,32E-09;3,39E-10;4,21E-10;1,72E-10;2,23E-09;6,22E-10;2,23E-10;3,52E-10;4,25E-10;2,63E-10;2,33E-10;2,92E-10;2,23E-10;2,08E-10;2,18E-10;4,07E-10;2,21E-09;6,03E-10;1,72E-10;2,80E-10;3,56E-10;2,31E-10;3,11E-10;3,68E-10;3,66E-10;2,36E-10;3,71E-10;2,73E-10;3,15E-10;1,46E-10;2,55E-10;2,87E-10;2,29E-10;1,21E-10;2,85E-10;3,70E-10;1,05E-10;3,66E-10
80;2,92E-10;3,76E-09;7,60E-10;1,76E-10;2,48E-10;1,71E-10;2,50E-10;2,90E-10;3,08E-10;2,44E-10;3,15E-10;2,93E-10;2,21E-10;2,81E-10;3,31E-10;1,19E-09;4,47E-09;1,62E-08;1,87E-09;1,97E-10;2,47E-10;2,35E-10;9,97E-11;4,23E-10;1,30E-10;2,43E-10;2,70E-10;1,43E-09;3,16E-10;4,61E-10;3,16E-10;2,28E-09;5,07E-10;2,44E-10;2,38E-10;1,71E-10;1,52E-10;1,28E-10;1,08E-10;7,32E-11;3,70E-10;1,36E-10;1,94E-10;1,95E-09;5,09E-10;2,00E-10;-1,27E-11;1,27E-10;3,71E-11;2,31E-10;1,71E-10;8,38E-11;7,00E-11;1,31E-10;2,34E-10;8,80E-11;9,76E-11;2,45E-10;1,45E-10;1,53E-10;2,03E-10;7,85E-11;1,93E-10;1,69E-10;1,40E-10
81;2,00E-10;3,91E-09;4,76E-10;1,59E-11;1,94E-10;2,65E-11;-1,59E-11;2,33E-11;8,27E-11;-1,46E-10;1,18E-10;2,11E-10;4,24E-11;7,95E-11;9,23E-11;9,93E-10;4,31E-09;1,60E-08;1,59E-09;9,44E-11;-1,38E-11;1,62E-10;9,76E-11;9,01E-11;2,06E-10;9,54E-11;8,17E-11;9,37E-10;1,55E-10;9,76E-11;8,27E-11;2,33E-09;4,59E-10;-4,67E-11;-1,77E-10;8,27E-11;-6,15E-11;-1,70E-11;5,94E-11;2,52E-10;1,34E-10;6,79E-11;-6,36E-12;1,85E-09;2,42E-10;2,48E-10;-1,25E-10;6,15E-11;-6,57E-11;1,17E-11;-4,24E-11;3,39E-11;-4,77E-11;-2,97E-11;-5,30E-12;5,73E-11;-7,42E-11;1,63E-10;-5,41E-11;4,03E-11;-5,51E-11;-1,03E-10;7,32E-11;-6,36E-12;-2,12E-12
82;2,90E-10;3,95E-09;7,18E-10;1,19E-10;3,29E-11;2,78E-10;1,29E-10;1,06E-11;1,90E-10;1,41E-10;1,16E-10;2,14E-10;1,57E-10;3,13E-10;1,41E-10;1,12E-09;4,24E-09;1,61E-08;1,82E-09;3,81E-10;1,31E-10;1,91E-10;-5,30E-12;-2,76E-11;1,35E-10;7,85E-11;4,03E-11;1,19E-09;4,72E-10;1,70E-10;1,48E-10;2,16E-09;4,59E-10;1,63E-10;2,86E-11;2,46E-10;1,46E-10;4,88E-11;1,91E-10;3,21E-10;2,00E-10;4,00E-10;9,86E-11;1,99E-09;3,13E-10;3,39E-11;1,47E-10;1,11E-10;1,12E-10;8,27E-11;8,17E-11;6,36E-11;1,58E-10;1,98E-10;1,44E-10;2,30E-10;1,62E-10;1,05E-10;1,06E-10;1,44E-10;2,23E-10;1,22E-10;2,95E-10;1,60E-10;1,97E-10
83;4,28E-10;3,88E-09;6,55E-10;2,95E-10;3,37E-10;3,49E-10;2,18E-10;2,01E-10;2,13E-10;2,75E-10;2,81E-10;3,99E-10;3,49E-10;3,74E-10;3,59E-10;1,23E-09;4,40E-09;1,62E-08;1,95E-09;2,76E-10;3,62E-10;4,60E-10;2,76E-10;2,62E-10;4,03E-11;2,67E-10;3,11E-10;1,35E-09;4,52E-10;6,63E-10;4,48E-10;2,22E-09;4,52E-10;3,63E-10;2,90E-10;1,80E-10;2,70E-10;3,23E-10;3,01E-10;2,78E-10;2,14E-10;4,20E-10;1,22E-10;2,19E-09;4,89E-10;3,12E-10;1,02E-10;2,65E-10;2,62E-10;2,95E-10;3,37E-10;3,64E-10;4,68E-10;2,75E-10;3,34E-10;2,46E-10;2,57E-10;3,53E-10;1,69E-10;3,73E-10;3,06E-10;3,10E-10;2,75E-10;3,43E-10;2,12E-10
84;6,97E-10;3,73E-09;4,99E-10;6,79E-11;-5,83E-11;8,91E-11;-2,23E-11;8,48E-11;-1,22E-10;9,44E-11;8,38E-11;8,70E-11;-8,48E-11;1,94E-10;4,88E-11;1,04E-09;4,24E-09;1,60E-08;1,56E-09;2,91E-10;-3,39E-11;8,27E-11;-9,33E-11;-1,80E-11;1,05E-10;-1,38E-11;2,34E-10;1,10E-09;3,05E-10;9,44E-11;-7,21E-11;2,14E-09;2,93E-10;3,39E-11;2,23E-11;6,47E-11;-5,62E-11;2,81E-10;2,44E-11;1,19E-10;-7,85E-11;-3,61E-11;1,30E-10;1,75E-09;3,21E-10;-2,55E-11;-4,88E-11;5,30E-12;7,42E-11;-3,29E-11;1,10E-10;-7,95E-11;-1,16E-10;-8,70E-11;-2,46E-10;1,91E-11;-4,24E-12;9,33E-11;-1,60E-10;-1,59E-11;1,05E-10;1,08E-10;1,41E-10;4,45E-11;-8,59E-11
85;1,47E-10;3,93E-09;5,11E-10;-8,48E-12;-3,18E-11;7,95E-11;1,19E-10;-1,01E-10;-2,01E-11;-9,86E-11;-7,74E-11;2,18E-10;1,33E-10;5,41E-11;1,65E-10;1,01E-09;4,11E-09;1,61E-08;1,70E-09;1,11E-10;1,77E-10;2,23E-11;1,91E-11;2,97E-11;-2,76E-11;5,09E-11;-1,18E-10;8,45E-10;1,51E-10;1,31E-10;-3,18E-12;2,13E-09;4,11E-10;1,31E-10;1,62E-10;2,17E-10;6,68E-11;-4,35E-11;6,36E-11;2,55E-11;9,01E-11;7,42E-11;1,74E-10;1,85E-09;3,33E-10;1,57E-10;1,79E-10;1,64E-10;1,78E-10;1,86E-10;2,57E-10;5,41E-11;1,64E-10;1,63E-10;-4,24E-11;2,45E-10;2,97E-11;5,73E-11;1,56E-10;2,12E-11;2,69E-10;9,33E-11;2,20E-10;1,41E-10;2,38E-10
86;4,13E-10;3,88E-09;3,74E-10;1,11E-10;9,12E-11;1,33E-10;-7,42E-12;9,76E-11;1,70E-11;1,44E-10;3,71E-11;2,53E-10;4,14E-11;1,33E-10;1,40E-10;1,02E-09;4,17E-09;1,61E-08;1,62E-09;2,84E-10;2,53E-10;4,24E-11;5,94E-11;8,17E-11;-7,10E-11;-4,56E-11;4,24E-11;9,43E-10;2,59E-10;2,00E-10;1,75E-10;2,15E-09;6,89E-11;-2,51E-10;-5,09E-11;-1,18E-10;-1,70E-11;-6,79E-11;-1,29E-10;3,29E-11;8,48E-11;6,47E-11;4,14E-11;1,87E-09;2,88E-10;-4,14E-11;-1,08E-10;-6,04E-11;6,57E-11;1,04E-10;-5,62E-11;2,86E-11;1,91E-11;-1,34E-10;5,30E-12;-1,80E-11;7,64E-11;3,18E-12;-1,06E-12;-1,33E-10;-6,57E-11;1,06E-11;-3,82E-11;1,91E-11;-3,61E-11
